id,source,width,height,batch,purpose,relative_path,sha256
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115359247-0781,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115359247-0781.png,d96ff8f99ebc1ddcdf02eedc1b0ee023586d537bee37ea5847a601ffa0966c4f
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115359903-0782,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115359903-0782.png,2fd7a584437cc8f86747c7f3bd78dc16ce02ac111c86da8f023264ed426249dd
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115360570-0783,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115360570-0783.png,64adbd6304acd3f7b07662615054e0e971c6f2c438e47c75584fa25ee94598c4
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115361228-0784,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115361228-0784.png,b894b956182d9fe4139a2582a8c52c79d956a9ba861cfd4f4f3413e83e8f7eda
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115361888-0785,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115361888-0785.png,3404209a0a7a73fc0c3e75138bcf46fb13dbb1d6e034279ca0211aea470c4003
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115362527-0786,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115362527-0786.png,0294d0487658bcf635139f5f584888751253d17951f0995b635292f1b82a8c7a
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115363164-0787,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115363164-0787.png,a1520f5889c726bfbe87bf5e7013e31e21b0d9343ba20aff746b32126339a115
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115363804-0788,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115363804-0788.png,69bee09530c6c315fc7a3ccd3784dd80d39872582f9479452c56341eeb3b3647
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115364433-0789,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115364433-0789.png,d2654f288a81361421e85ccbd7ad2996618d9a77b274d42e59a00f6a394a3fa8
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115365101-0790,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115365101-0790.png,46696d1ca6cd245ed10a08f4aa14f7c9c5bd5e2b317acbb8d92df6633cb9ea77
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115365774-0791,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115365774-0791.png,6e69e48488d84f65dd8e1c9e982d308861d08049f53e4d02327caf8a7e2102f6
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115366404-0792,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115366404-0792.png,c6c7b6f1ffa86c03a2ca63c8867d05901915312e955cabdaf93c15e8a83b6e09
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115367036-0793,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115367036-0793.png,0528fb7cd38254cb1861c5fad133a2e5199a16db3c458b6abec6a6261e503ee8
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115367669-0794,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115367669-0794.png,84d181ffbdda1b504e279d29eeda5c0c8ffce7d3d509bb72327ed902548896d7
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115368297-0795,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115368297-0795.png,d264e96b0c24aa3d65f6a48cf5a3ff26b0830cb5bf7da69b7176c51465371a6b
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115368940-0796,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115368940-0796.png,9d8fb89957cbdf94e8e62fecff3ec355bdf9ced923fd02c7913325b196a3934c
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115369705-0797,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115369705-0797.png,5b3acde7050cef8f7334998cc19a03180e3e46f01e256bcc8ae7d4a62aba048f
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115370342-0798,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115370342-0798.png,e7d71132a84aec3d1a0be9235ece2879b5aedb015fcf4bfa6532bd2f00056167
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115370990-0799,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115370990-0799.png,7ba27521b9b64598d6e64906969c620f7256a4ccefb4ede2eb68421b00306edb
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115371623-0800,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115371623-0800.png,449547173619cb0b91531326dc421820d97a72e16f761d3069c30d4704c80249
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115372251-0801,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115372251-0801.png,82aae0a214dd6b4c0e896a66d1f63b60d6f026dd0d4abdd1d00d0eea7d68cc42
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115372925-0802,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115372925-0802.png,39b7d41ef4f677e4ab979bc1f24d0ecf2a86b8d15abee4d33412c83b178b499b
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115373580-0803,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115373580-0803.png,6326bf6c96c7fa881e5eb500835488b1de1647071e1748aa66a93f48e9b9b30b
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115374220-0804,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115374220-0804.png,73e088a1c635da265b17f21dc22600c3c05977953326c8a7102142de051f7c96
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115374854-0805,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115374854-0805.png,49f98d8612ec264c8ac2ecaeb099302a3019b191390e23ccf2793ef74022913b
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115375509-0806,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115375509-0806.png,09bbb0464d7623b2da8c0fa5e002e27be0b91857c2243a033993e290c8809e45
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115376148-0807,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115376148-0807.png,df66d72f0744907738a00d50f060fa0109cf07f9310c5e78daebe748b8d4e4bf
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115376814-0808,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115376814-0808.png,0a9719c8d902adfa09ed8d2b74238367ba6a70d03afbf8b516cfe0ef83d2fab9
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115377452-0809,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115377452-0809.png,e29a0830b2bb1715279480a4dfe20a1cf150c9802c101c2a38592be5ba232fc9
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115378078-0810,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115378078-0810.png,fe224c0bd215010d28b0a5dc68b7f7b4b7302f94e74b3429e2e7455d8f956c93
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115378733-0811,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115378733-0811.png,4548afa18e677fa720ad033438517862cf49bb1706618ef3da0c80b990d53c21
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115379391-0812,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115379391-0812.png,94a4ff5db6308de5676af4231c5cb8b4daba35add388eca9423bf30437189f7d
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115380038-0813,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115380038-0813.png,e69735b90deb6b95be7308de5ae96bfdc7fce0bf8ddf28181178cf50be9779d2
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115380696-0814,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115380696-0814.png,da57702784a385db901025988566ca6381c15eb337237516a27295e62cef937d
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115381325-0815,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115381325-0815.png,1d5fb457b05921204f7fd4469f1db230c2e159b76313b31f5ffe5595079c73cf
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115381960-0816,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115381960-0816.png,8d52c9c7be31da11523a17da643dfe83cdf35605994ce54eb8aeb04f5a3543cc
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115382604-0817,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115382604-0817.png,d1b06bc78b494e411879dc8efc6ac7f34481ed35af470bd6822bb17d1eafa8ca
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115383263-0818,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115383263-0818.png,b12d48570503d7752cf1a4cdde4d147139dc388272c1b1d741068087cbed9400
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115383904-0819,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115383904-0819.png,0988e80a15324fef3562cfab8b1aa8bfdcd4b53cd7e8a5c8b6bd774af62ddde2
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115384942-0820,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115384942-0820.png,76a5dceba35ec941b14f7f3263ca7e93882c89b7e96c19ce1fa4e3dc8f8a9b45
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115385586-0821,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115385586-0821.png,2b0c4b808a4ee8ea77a359fcaf41bf899727d8f0dfcc9fb42d80b18137818f82
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115386216-0822,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115386216-0822.png,2b0b965d48ab005f9e085cbf5cb47be50dfadbfeb984e72f80753a471a9f7662
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115386875-0823,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115386875-0823.png,ad78caadee34cfd02cb1aa838e419ad4f3a517bc5e0251c96f7a9e541f2dff6b
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115387509-0824,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115387509-0824.png,7b12b884cba6cd6c34935d470f22cc7878d300e1d4be186c7c02ca69f18b9afa
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115388150-0825,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115388150-0825.png,cfe12c45d0df2f161daa8286e401b2d72cc8c585d6ec6205701a6730396249ae
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115388784-0826,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115388784-0826.png,ed172f692b5861d7ee38bcffefcd2b55a73fd811eed39007e788e18e895368ad
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115389407-0827,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115389407-0827.png,faf9ff8a459fd06fa95ca1b9bbc7c14d0ddd801d0ab954241cd6a4f97aab893a
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115390038-0828,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115390038-0828.png,0f68692f8071375831c1c82ccd0d62e41ba0762510e51d8f4b9ec19a2638469b
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115390669-0829,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115390669-0829.png,435e7a3c1a06669189bba2c70c2145d615dd7003cdd34becbb30ca96d864503a
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115391320-0830,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115391320-0830.png,7f4fa79547fdd27158b8172e1cc0708271a29dd9a5056c3f59da7c5e14100fc2
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115391947-0831,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115391947-0831.png,deaca0460c46c18363c8438e791cdd5e37f1a97d79574286bdf43d34790a7e02
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115392575-0832,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115392575-0832.png,60bc1adea5f9e2e5a182709bc6b1fed186311ab58d8157fd1085014ece3a9945
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115393230-0833,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115393230-0833.png,e1e1767e8e7f681d9ae9cb38738beb794a9d411cc8ec65dad31e081f9210fd5f
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115393886-0834,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115393886-0834.png,97f119f00e60e213d2771a0d4478d3877ccdea19d3624e3549ffa2de76296989
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115394513-0835,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115394513-0835.png,a5c9a3ae21532d06b41c7eb62ec0b23a8a26fa0cc1df26f3bc2b838bca2911d9
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115395164-0836,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115395164-0836.png,835e4a862dd25449d56d5e969441de2d185fdc1f219c61fdc775d6f6e5631fc7
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115395805-0837,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115395805-0837.png,9d2a3a4ba978afc388df4052238e5d53d19a122f99199031067a816607e24ead
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115396463-0838,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115396463-0838.png,f53f72395f7f9c5d3f7b29f8c537028669c7dba6fda151974889e6c91918b681
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115397159-0839,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115397159-0839.png,6aeb62b58674e1ebc35e4ccf1094623e6b8d75b57d3a88b811e450f01447c346
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115397791-0840,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115397791-0840.png,0a37fba405f4d9b4382a45b4dcc5cc57029627a560c5da7a14f985617faf2933
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115398447-0841,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115398447-0841.png,bd95d92c7e6e3b033d3f6b01caee678a2ec7604b05aad0287d727dd5b7c7aee0
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115399116-0842,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115399116-0842.png,1cdfb198c5bf04aa139a47c9dd90111f9e4ad9c568c98e2d73ba91b29bf2ddf9
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115399740-0843,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115399740-0843.png,76b1a56c10f7a58ab17edf1ef8bbfe00989f8d8cbb7ca40b850d64c1d31c2d6c
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115400383-0844,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115400383-0844.png,82fe006c000121a7d83c465a4d7723f706d29459456696eff0bdfa09c96a0c27
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115401048-0845,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115401048-0845.png,df50b7862a4287b7687e9f85b3598782619203ffebdfea70e25060fddb722824
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115401711-0846,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115401711-0846.png,60f1fed37bd668e59d6750db8457d1b6fd6ac5d449a323fdc0dbb402fb7b8528
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115402745-0847,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115402745-0847.png,7404aff2ce197dafc40ea1892fbd7cf5a23905381f4808f926f2f1f0b8f4c778
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115403417-0848,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115403417-0848.png,54d2a3a9658a2957fdb034daa329bfdd25ba1a69e57b71bbbe676c51f49fda0f
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115404069-0849,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115404069-0849.png,51039b953c7762ae0131c316eb3b9ec0cd3d1ea9a98a1d349d056ec002c86d84
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115404731-0850,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115404731-0850.png,1e6fba6db668289d8af620e18cb6b8b3342439a307463c2693ceda7bd3c91c0b
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115405461-0851,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115405461-0851.png,0e34278c0a3ed9a532621dc011bebf9d984577593461967e9898f8ad47727351
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115406105-0852,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115406105-0852.png,a6ecddf3821875acc2e713f2edad4b793c1e12b13e6c40074fb17758b703d6ff
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115406729-0853,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115406729-0853.png,c54174ca421c63211d1bf2c88bf9e08192096b62a273424532be6b83b67ce51c
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115407378-0854,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115407378-0854.png,738bad5707586b47ea9f3f6880733fa2d4b3fc98b84c4b265cb1488b3761c473
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115408030-0855,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115408030-0855.png,f702e02d21e16f84ab8ec7a1e90655df63dbbd866217c105a42fd22270d9d4f0
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115408655-0856,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115408655-0856.png,d01d8fb63e24128f888eee2a6762549468df592b58d657f546c7e3317f6bef79
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115409311-0857,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115409311-0857.png,2be2bc4b7dc019828702b35c149a2934a61cdf284f7e8fea76ffcc7b0b8112fe
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115409964-0858,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115409964-0858.png,9b6f04e674f960e8136df6f3af6deaeba8c78aaba60fac20965d815efbe39fa3
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115410649-0859,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115410649-0859.png,fd1be79ff4225ec86e23ffdaf8431dd8432fa020e1729120e91116ebf634656f
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115411287-0860,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115411287-0860.png,89369d82d57d0d8f3082b80895045b4dfd9cd207a7f64d1a35a8e1ef8551f776
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115411908-0861,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115411908-0861.png,ae6b6525d8ff8b4ce5a8c3b878265db3c7eadecd21b3be125efbfd031effb35c
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115412558-0862,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115412558-0862.png,6bd1d9455acf28f025c0927def08aa7073cf71afea200334d4ffb72d7cd97791
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115413223-0863,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115413223-0863.png,07d1c20c97b1e3f1323e860a43dd0bf40bb9f090a368337ed35b77f59dc3f104
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115413866-0864,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115413866-0864.png,11b1396d7108328707249b38e3c423510b7808434fcd362c4307bcec0a086077
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115414516-0865,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115414516-0865.png,743dc9845af84775b75b923aaffbc4e251d8c636b3d087a810f5fd60a347f935
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115415150-0866,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115415150-0866.png,248c5938844a3fb00a26806196763877c0e754af6a4d09eed92e70dbd66e5bf7
a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115415771-0867,饭团动漫,128,40,batch_20260715_fantuan,training_raw,batch_20260715_fantuan/a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115415771-0867.png,2e7182e9426da99e436a080d2746d82c834ddc74faab216fb501571700b37dbb
